method,global_bias,global_RMSE,global_MAE,fortleza_N,fortleza_RMSE,fortleza_MAE,fortleza_RMSE_bc_global,fortleza_MAE_bc_global,fortleza_RMSE_bc_local,fortleza_MAE_bc_local,matera_N,matera_RMSE,matera_MAE,matera_RMSE_bc_global,matera_MAE_bc_global,matera_RMSE_bc_local,matera_MAE_bc_local,kokee_N,kokee_RMSE,kokee_MAE,kokee_RMSE_bc_global,kokee_MAE_bc_global,kokee_RMSE_bc_local,kokee_MAE_bc_local,onsala60_N,onsala60_RMSE,onsala60_MAE,onsala60_RMSE_bc_global,onsala60_MAE_bc_global,onsala60_RMSE_bc_local,onsala60_MAE_bc_local,wettzell_N,wettzell_RMSE,wettzell_MAE,wettzell_RMSE_bc_global,wettzell_MAE_bc_global,wettzell_RMSE_bc_local,wettzell_MAE_bc_local,ishioka_N,ishioka_RMSE,ishioka_MAE,ishioka_RMSE_bc_global,ishioka_MAE_bc_global,ishioka_RMSE_bc_local,ishioka_MAE_bc_local,hobart12_N,hobart12_RMSE,hobart12_MAE,hobart12_RMSE_bc_global,hobart12_MAE_bc_global,hobart12_RMSE_bc_local,hobart12_MAE_bc_local,westford_N,westford_RMSE,westford_MAE,westford_RMSE_bc_global,westford_MAE_bc_global,westford_RMSE_bc_local,westford_MAE_bc_local,wettz13s_N,wettz13s_RMSE,wettz13s_MAE,wettz13s_RMSE_bc_global,wettz13s_MAE_bc_global,wettz13s_RMSE_bc_local,wettz13s_MAE_bc_local,sejong_N,sejong_RMSE,sejong_MAE,sejong_RMSE_bc_global,sejong_MAE_bc_global,sejong_RMSE_bc_local,sejong_MAE_bc_local,hobart26_N,hobart26_RMSE,hobart26_MAE,hobart26_RMSE_bc_global,hobart26_MAE_bc_global,hobart26_RMSE_bc_local,hobart26_MAE_bc_local,raegyeb_N,raegyeb_RMSE,raegyeb_MAE,raegyeb_RMSE_bc_global,raegyeb_MAE_bc_global,raegyeb_RMSE_bc_local,raegyeb_MAE_bc_local,yebes40m_N,yebes40m_RMSE,yebes40m_MAE,yebes40m_RMSE_bc_global,yebes40m_MAE_bc_global,yebes40m_RMSE_bc_local,yebes40m_MAE_bc_local,onsa13ne_N,onsa13ne_RMSE,onsa13ne_MAE,onsa13ne_RMSE_bc_global,onsa13ne_MAE_bc_global,onsa13ne_RMSE_bc_local,onsa13ne_MAE_bc_local,onsa13sw_N,onsa13sw_RMSE,onsa13sw_MAE,onsa13sw_RMSE_bc_global,onsa13sw_MAE_bc_global,onsa13sw_RMSE_bc_local,onsa13sw_MAE_bc_local,wark12m_N,wark12m_RMSE,wark12m_MAE,wark12m_RMSE_bc_global,wark12m_MAE_bc_global,wark12m_RMSE_bc_local,wark12m_MAE_bc_local,raegsmar_N,raegsmar_RMSE,raegsmar_MAE,raegsmar_RMSE_bc_global,raegsmar_MAE_bc_global,raegsmar_RMSE_bc_local,raegsmar_MAE_bc_local,kokee12m_N,kokee12m_RMSE,kokee12m_MAE,kokee12m_RMSE_bc_global,kokee12m_MAE_bc_global,kokee12m_RMSE_bc_local,kokee12m_MAE_bc_local
GNSS_2023_166_SW1_LW1,2.1299193754737553,5.525708846971042,4.217831556554741,438.0,2.892349133567145,2.435928500057712,4.553007251098363,3.967461932067546,2.23363400004323,1.9998698210527786,72.0,4.735766080176664,4.41310407802248,2.8574333185174865,2.286647956844547,1.7181364214442374,1.5908471486840665,329.0,2.236320230936479,1.8213401489998133,3.4892773026144903,3.196797418848824,2.1489096719632714,1.611464115691713,,,,,,,,169.0,1.2957816628510044,1.0795811086418377,1.5171534924922447,1.3048773583648725,0.9137256702387009,0.7326259198028117,457.0,3.920450825356665,3.1687441206905875,2.6171832800864983,2.0507539460839443,2.444397802340903,2.012598697011051,429.0,5.76923401155336,4.535838866301266,4.301008658166422,2.7108113396581617,3.565140510416794,2.817867096681034,276.0,3.1188814649753116,2.919848201277423,1.3512570559330845,1.0491358768861914,1.0963156817557351,0.9715561061643647,169.0,1.2957816628510044,1.0795811086418377,1.5171534924922447,1.3048773583648725,0.9137256702387009,0.7326259198028117,,,,,,,,,,,,,,,407.0,3.5741671096423056,3.1396909746443016,2.666726525183835,1.6530526867270339,2.6535778747862664,1.5567045703932598,,,,,,,,424.0,3.3191224933876295,2.81975897098509,4.916484321256717,4.190524314780233,2.631171469351371,2.398274788665055,424.0,3.3191224933876295,2.81975897098509,4.916484321256717,4.190524314780233,2.631171469351371,2.398274788665055,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_163_SW1_LW100,3.0110518158973165,4.516219249747082,3.63045331416692,,,,,,,,,,,,,,,336.0,3.512882780964761,2.8212072103408454,2.222224082308228,1.8713780360433137,2.2049707339005375,1.8174373641584638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_163_SW1_LW1000,2.7860875172747623,3.9390037767711283,3.2280906862151775,,,,,,,,,,,,,,,336.0,2.202228511031068,1.71199628743587,2.154829240901291,1.8497958669920205,1.6746955446949454,1.3729082432914146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_163_SW1_LW1,2.6294079347973356,3.913313682611576,3.172452598870998,,,,,,,,,,,,,,,336.0,3.279678421132987,2.5555437776386762,2.1238318686695026,1.8378054370780668,2.120028043520689,1.8117257580941162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_241_SW1_LW100,2.307510051118432,5.512491839642047,4.055228089919336,,,,,,,,122.0,5.7042043818539705,5.663914067316753,3.4239557509732457,3.356404015700334,0.6767754930650426,0.5594994896957554,122.0,8.29790907237788,8.222005538492041,6.0195661606738256,5.914495486875623,1.1197856484422881,0.8848748337156247,360.0,3.115449157532896,2.668881853482425,1.9388038347009378,1.6599214164604446,1.934106635805025,1.6386507228776834,28.0,4.828968468024743,4.828127654313749,2.522227768829707,2.5206176026973304,0.09011003733240404,0.06864880542365863,,,,,,,,177.0,1.406649388642399,1.3604206804779582,1.0123716469851223,0.9470893711384606,0.3576563639807409,0.3120616379111716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_241_SW1_LW1000,2.472143737006628,5.160588406369661,3.7439665291761504,,,,,,,,122.0,5.935553434111621,5.9019734864171545,3.48729632266648,3.4298297490196172,0.6304788139368209,0.5080603464777594,122.0,8.27811159394564,8.197422003375815,5.840223906946592,5.725278265978277,1.1529978579283224,0.9959865056672097,360.0,3.0767586155652134,2.625256444820461,1.9723523994065084,1.6839860139534841,1.9693795125582223,1.6989090876392658,28.0,4.750764513451575,4.747810088940738,2.2818238681303322,2.2756663515431987,0.1675196156374995,0.15241445813860208,,,,,,,,177.0,1.2592360813998642,1.1323351786973999,1.4564479882033154,1.344391871605638,0.5602242746455875,0.4600427127394142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_241_SW1_LW1,2.3228699366503247,4.949490458661682,3.664958784897513,,,,,,,,122.0,5.799648008167789,5.74680335842343,3.511906643250143,3.4239334240967225,0.7811326252678099,0.6657376832026942,122.0,9.716746106091586,9.610902730774798,7.427053630608472,7.28803279644809,1.4302809478670757,1.2438676695807847,360.0,3.1326465797852174,2.679157723044957,1.9627243635001863,1.7059502936494306,1.9589466645166538,1.682407882862605,28.0,4.631644140558265,4.628159520659836,2.31227744290113,2.305289586333128,0.17962988641488237,0.15726168301640725,,,,,,,,177.0,1.3032852722084198,1.197332377650134,1.2376519986149275,1.125537556676574,0.5147306851024646,0.4086427120581757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_352_SW1_LW100,1.0425879400488618,5.259081484128792,3.3420300620712573,,,,,,,,64.0,2.1549660310218637,2.1438227701868344,1.12277365425308,1.1012348313589801,0.2188664544569892,0.16342025065766333,,,,,,,,178.0,1.7577806894057861,1.4007707442851816,2.110592502008259,1.3243132635192578,1.7527239999915736,1.4432071769183543,65.0,1.0732953793399296,1.0535647124775378,0.2051459419396919,0.1843116006728423,0.20485206353504726,0.184146190923561,,,,,,,,255.0,1.1653776447295328,0.815477687529795,0.8668666484736002,0.7974767668334821,0.835698381989169,0.7062465607153172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_352_SW1_LW1000,1.4938349844834962,4.297782078765945,3.1658556527019868,,,,,,,,64.0,1.9161072316596093,1.8767488259758278,0.5439703787620396,0.3955663889410437,0.38636869362903076,0.273761502237155,,,,,,,,178.0,1.879483114649898,1.5752260757570085,2.5140442897164683,1.680073409459836,1.870233148428822,1.6278698768433992,65.0,1.2548681472770162,1.2516805748103954,0.25812509880415785,0.24215441548707398,0.08938571302378151,0.07406332970781102,,,,,,,,255.0,1.2824267075462037,0.9135800161408684,1.0708340904964337,1.0042673125822483,0.8999943412799032,0.7468979245287689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_352_SW1_LW1,1.3266657268108843,4.277105585496517,3.0690928662559527,,,,,,,,64.0,1.9742690928724984,1.9539362151111885,0.6879970802371971,0.6272704871635106,0.2826158494291502,0.2053612885135393,,,,,,,,178.0,1.6801054213783873,1.3290557170394046,2.1500924013336804,1.410938515002315,1.6800374426590385,1.3338105294261808,65.0,1.0187068391233847,0.9977326859225498,0.38793048044003564,0.32898569556519813,0.20565289085868,0.185497002289259,,,,,,,,255.0,1.082327686532992,0.7032940211375511,1.1276015760456408,1.0391431405917106,0.8831913033321899,0.7440434248186423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_146_SW1_LW100,1.4506317096570858,6.313522488546614,4.459212410928634,,,,,,,,250.0,3.7769489084833903,3.642172011694187,2.4088949743401504,2.1915403037306525,0.9999630465799186,0.8692893244142429,329.0,9.470147809121727,9.36618251129956,8.03830014442313,7.915550803336025,1.3994015476764856,1.1949827920691398,,,,,,,,192.0,2.0445058946573487,1.9554565214592008,0.781691907526401,0.6228299025545885,0.5968200281251704,0.4350948847656075,,,,,,,,428.0,4.726479822430268,3.772988197819857,3.7306388160187693,2.7718751864628364,3.029189901647632,2.600727125958571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,2.954428854214311,2.5123254881043975,2.248639195636377,1.836992856431824,2.1827299683139687,1.7289337753261125,,,,,,,,,,,,,,
Fusion_2023_146_SW1_LW1000,2.347358822312834,5.457784085914014,4.043593059283338,,,,,,,,250.0,3.4340149342486717,2.9915586741243185,1.8807728571274245,1.5980618725491909,1.7875732728943103,1.4077396364645554,329.0,8.548444548248861,8.475175113987035,6.228759386381878,6.127816292261038,1.116830775785002,0.8245759765621186,,,,,,,,192.0,1.8454584949145283,1.7080727274324603,1.0144652264092138,0.7989440118478742,0.7639650363203857,0.5521566603586003,,,,,,,,428.0,4.347781474332197,3.6370912757873217,2.823537300704726,2.3151662685611263,2.576654876206381,2.1780002793765854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,4.681335822476727,4.172947483429645,2.7989620120828658,2.0288321482049625,2.1216536907191155,1.7093397731650632,,,,,,,,,,,,,,
GNSS_2023_146_SW1_LW1,1.717738053356349,5.953994933947472,4.241292547336357,,,,,,,,250.0,3.670266023537781,3.507942618688816,2.090460156181722,1.790204568495127,1.0794402565786059,0.9185174627616796,329.0,10.65521443103305,10.629760274007673,8.942367203720593,8.912022223813985,0.7360645952790497,0.5532494958787411,,,,,,,,192.0,2.0138160494004,1.9198275420544333,0.640747573005471,0.4298373663704835,0.6080438220982658,0.39885413303794853,,,,,,,,428.0,3.665491512656041,3.0866177111225603,2.548193630111397,2.0009792377612423,2.2678450513925803,1.9152787902126172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,2.369854222018072,2.011131489455742,1.6819139268150787,1.4565704330133369,1.6812425251294456,1.4642067856486802,,,,,,,,,,,,,,
DTEC_Fusion_2023_362_SW1_LW100,0.26361334569452544,6.857524384952118,4.341602192443364,244.0,2.264234107953995,1.9057676820374905,2.4709322815766672,2.1240295143132926,1.4671369080413692,1.0111403155239422,179.0,4.500032111282593,3.920540517845858,4.272325758260623,3.656927171026763,2.208993221017983,1.9130365218929195,336.0,4.324298067665063,3.602199526277643,4.112954916462786,3.379499617072939,2.520261357717489,1.99480310575741,129.0,2.163406373043686,1.999664861107655,1.9223793690218742,1.7360515142885597,0.8256316237749969,0.6527499226183582,131.0,2.3319590058939563,1.987992352907344,2.1154014323198274,1.7786593665945374,1.2657415877219453,1.1680599059080923,,,,,,,,,,,,,,,152.0,6.099511520766034,5.637319311719724,5.857395117114556,5.411849594810796,2.36408713160919,1.7656919831918543,,,,,,,,137.0,1.0387989362063959,0.9406706751891791,0.8298532544644998,0.7241071543172355,0.5639743105290801,0.47052592382500996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,5.3436891066215315,4.775042877235176,5.1627673410571955,4.642038414699664,3.8194938215684746,3.1516064140107964,,,,,,,
Fusion_2023_362_SW1_LW1000,1.1881122946581169,5.454663197983278,3.709442025544621,244.0,2.434444607851543,1.8886947032043233,3.0990717590438335,2.659748693981794,2.239877205788091,1.6080128325286158,179.0,4.177752585879992,3.556166639452099,3.2272243314876743,2.535782360098453,2.1925545606152936,1.949356186999062,336.0,4.495218042723273,3.9053373340051314,3.5445505668885637,2.9964756851832783,2.3846556341102954,1.9420610355295582,129.0,2.2800716440483546,2.1481416391824073,1.227139170675419,1.037718276106743,0.7643390608912295,0.6383488049309032,131.0,1.9864577883392855,1.784392155769158,1.0571229130056337,0.9456066522216772,0.8729027318569367,0.7536585253725975,,,,,,,,,,,,,,,152.0,5.998048020465157,5.573242398626722,4.951670180613247,4.6768185515682426,2.577927040715361,1.8974565107947534,,,,,,,,137.0,1.1597776426920736,1.0432068845268894,0.5930696770285299,0.48088767655755904,0.5663473384851704,0.484072474808921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,5.261026470667697,4.861060373232183,4.188431246622387,3.7494368038376478,2.0160643590346514,1.7204129682189944,,,,,,,
GNSS_2023_362_SW1_LW1,0.7840685362827188,5.959609787952998,3.8446343972565904,244.0,2.334403188429792,1.7614370104642978,2.9245315200135136,2.437538341012525,1.7119489839415396,1.1606534857379656,179.0,4.531735895638324,4.000923307159319,3.857122961759879,3.228777035822465,2.128201803881911,1.8439715191907498,336.0,4.4044947062411905,3.8442727038817037,3.779682717723078,3.2362662056413876,2.4607898038335114,1.8586099262507365,129.0,2.307034127833577,2.17265461027682,1.5906444289722061,1.3885860751097148,0.7758726773328939,0.6476999491706871,131.0,2.3489753592237705,1.974787118692912,1.7437751673340032,1.4336400484083498,1.276943511782744,1.2182078779283334,,,,,,,,,,,,,,,152.0,5.747703921881567,5.352049310898322,5.048312072108438,4.753232706161145,2.433610247872149,1.7644385298333578,,,,,,,,137.0,1.1866546095164723,1.0669960842144508,0.7204662776398122,0.6150711141896124,0.6989071416023079,0.582004389283255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,5.9691261361297645,5.51704990951781,5.252974377899408,4.7546837893249885,2.2787336669556155,1.9337522558873181,,,,,,,
DTEC_Fusion_2023_138_SW1_LW100,3.4833132520181493,5.055323644982046,3.674082101636472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,4.479568553763028,4.282527504108604,1.537932387009031,1.069191785413427,1.313960655581405,1.0371094180081544,,,,,,,,167.0,4.40882525300628,4.379365471814974,1.0304405652431694,0.9064403472513383,0.5088203767742667,0.4110537473202795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_138_SW1_LW1000,3.3615350375056985,4.07843323255382,3.511545148965379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,4.710426627179434,4.483053912172291,1.8297954059068773,1.2941078795040168,1.445803109208767,1.1559452157317534,,,,,,,,167.0,4.941639035922087,4.857606758406829,1.7497667131111478,1.496937899566666,0.9074430792227542,0.7177665955995557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_138_SW1_LW1,3.181872605938419,3.971797687100368,3.3367755281704783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,4.588826274806716,4.344057966234056,1.8807343698239007,1.3338668356124164,1.4786774382382788,1.1704348452703057,,,,,,,,167.0,4.530793716606006,4.508594954591365,1.4003054734307132,1.3267223451235963,0.4479545042409547,0.3633900808822626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_324_SW1_LW100,0.8733522054746737,7.244770947674298,4.711660549399857,,,,,,,,,,,,,,,,,,,,,,480.0,2.239803943514649,1.8587452424920476,1.600389674358061,1.3257236528060117,1.2736142000420279,1.0663827823685836,170.0,2.2773778222019603,2.2329156994306407,1.4314154184173855,1.35956348722283,0.44781382771584516,0.3719067287341073,,,,,,,,241.0,2.9914135315746044,2.8340792099229484,2.1819716561722755,1.9607269977151385,0.9573661518824261,0.8492130399896431,,,,,,,,,,,,,,,236.0,3.210155193411278,2.9353975243864903,2.4373281701669005,2.159195889929972,1.2994374704506042,1.0068592335721374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_324_SW1_LW1000,2.417381963534271,5.096055335733607,4.073268741558633,,,,,,,,,,,,,,,,,,,,,,480.0,2.2065142029191906,1.754800998671875,1.5806041322833064,1.3129590646844025,1.4079052884569103,1.1929400431997965,170.0,2.050982171259451,1.9272624863784518,0.8558062125436446,0.6324151649270494,0.7015605286947655,0.5736750239202001,,,,,,,,241.0,3.2072069520862616,3.0468208480432275,1.1829000244131107,1.026478847914375,1.001528408703215,0.8764040479810598,,,,,,,,,,,,,,,236.0,3.2403113798151457,2.925144666774139,1.4835664742185333,1.2665965544259103,1.3939679037202921,1.1637287666230174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_324_SW1_LW1,1.8529283807399384,5.351085371344509,4.0861482461593415,,,,,,,,,,,,,,,,,,,,,,480.0,2.1139418350995376,1.7182984122715288,1.4213045115079748,1.1852936622726735,1.3962457889200275,1.1798075641563357,170.0,2.119672160601508,2.064423867482865,0.5252566121749171,0.4352235977631857,0.4807953450233841,0.4022635220244887,,,,,,,,241.0,3.186662726940077,3.0002876749926046,1.5714727404431759,1.316953733783728,1.0738217741118128,0.9298074140273549,,,,,,,,,,,,,,,236.0,3.1917553089224016,2.9013620619423794,1.6936981256679495,1.4772965127507587,1.3301880083491227,1.1080149078737813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_083_SW1_LW100,1.0881054604319984,6.626581788944269,4.103320730002012,,,,,,,,,,,,,,,423.0,5.066075030024955,4.757244604798477,4.061566449440763,3.669139141987493,1.7417634684302348,1.436547740592809,,,,,,,,221.0,2.0950957216023807,1.3862789659840262,1.6876711604989387,1.1609617311427287,1.679669517105798,1.2177920275614158,,,,,,,,266.0,5.72186521365328,5.193765286737738,5.297174199346862,4.647134538110289,5.047747764928563,3.968943837065883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,4.304110123051378,3.669050982564868,3.771758935192656,3.2193646000068887,3.489555957345584,2.9586952777386752,,,,,,,,,,,,,,
Fusion_2023_083_SW1_LW1000,1.542260708722294,5.6513775756259665,3.890639442476076,,,,,,,,,,,,,,,423.0,5.192071579353062,4.885180652381802,3.777265018412985,3.3441944328137567,1.7585838844707709,1.437364018976458,,,,,,,,221.0,2.149866083181942,1.4085514767531195,1.7843959650537193,1.4668224794979428,1.7581402224309906,1.3402439036344664,,,,,,,,266.0,6.176744807307004,5.627506597659035,5.97228278755388,5.058913691164701,5.972184946085394,5.0473470901568405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,3.904804975453675,3.438190833204032,3.6846478392915483,3.3375748973306685,3.677497718481436,3.34239368223109,,,,,,,,,,,,,,
GNSS_2023_083_SW1_LW1,1.283442497865188,5.772285780263745,3.915248133845233,,,,,,,,,,,,,,,423.0,5.480663572794076,5.13017245989106,4.303061134910418,3.8468613045595283,1.9284718639190013,1.485248253125633,,,,,,,,221.0,2.1696706744531298,1.42512456252165,1.775143003517086,1.3220007816513888,1.7747898482180469,1.312440983013161,,,,,,,,266.0,5.522239825446606,5.031453472926829,5.148498562040818,4.4516328977820585,5.0670883909930104,4.081689352427044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,3.7936940338768452,3.207416194779147,3.14648917083421,2.6552784128988063,2.9448931890311827,2.4152453566390526,,,,,,,,,,,,,,
DTEC_Fusion_2023_132_SW1_LW100,2.0851253007758856,4.2910782728480505,3.3170330442686846,,,,,,,,,,,,,,,447.0,2.970706040532717,2.330405916485705,3.076730735998469,2.5027235492250055,2.8346264539922785,2.2503828554453618,,,,,,,,116.0,5.0550124055987595,4.820175899493201,3.1304243269618617,2.8630848723157065,1.5228442857699802,1.2791907626577752,,,,,,,,176.0,1.977428911219784,1.9212729041677363,0.4957652027673654,0.3786767252792153,0.46790546763073,0.29849299536932233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,4.4189861383943185,4.32729888847897,2.4143871260366945,2.2421735823262923,0.8955014355598833,0.7696389010740134,,,,,,,,,,,,,,
Fusion_2023_132_SW1_LW1000,2.4202663080751385,4.368044210896656,3.3009539655385995,,,,,,,,,,,,,,,447.0,5.112289661329699,3.5134008224656323,4.280786121343172,2.914204636441226,4.261736219102938,3.029069509320604,,,,,,,,116.0,5.102855739497314,4.925644041114757,2.8379720025307096,2.7167759522886503,1.3331044514033283,0.903545016755558,,,,,,,,176.0,1.2244136976695073,1.1642591958146937,1.3119616161405756,1.2560071075533583,0.37906388380012945,0.31866685770484743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,7.005725532520693,6.450299280077376,4.869804434246846,4.030785798376933,2.7338305423792524,2.5967218309912368,,,,,,,,,,,,,,
GNSS_2023_132_SW1_LW1,2.0481909557602807,4.201684297875848,3.242020117878453,,,,,,,,,,,,,,,447.0,2.335257773032465,1.9087933956623675,2.713877403961946,2.2072635798927833,2.267756037860586,1.8420441399387393,,,,,,,,116.0,4.910509005155431,4.680723984673023,3.0222759339974394,2.7650737788090436,1.4845611031612307,1.2127740335800608,,,,,,,,176.0,1.2574541917915651,1.1641199964365807,2.1081580133312117,1.7230388933332847,1.2146881003917886,1.1356179618871003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,4.335785081150602,4.2131984601937,2.3948378864543365,2.1739228894560365,1.0237143180348587,0.8559272534293783,,,,,,,,,,,,,,
DTEC_Fusion_2023_282_SW1_LW100,2.9224976646205527,6.150737084425365,5.020791929346024,,,,,,,,,,,,,,,336.0,7.093072819571171,6.8277554948312105,4.352525212962239,3.9052578407744654,1.9218316592619504,1.511883147772384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_282_SW1_LW1000,3.2856069403828236,5.927063833588474,4.924602164842475,,,,,,,,,,,,,,,336.0,7.567951151404955,7.3272555310708345,4.463197760785778,4.041648579409117,1.8934653449280365,1.517444563643074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_282_SW1_LW1,2.864685037481619,5.823915099324649,4.6802541624723775,,,,,,,,,,,,,,,336.0,7.244528624632291,6.991617655105172,4.542251678996132,4.126932608779176,1.8974924394943706,1.4459290139512964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_223_SW1_LW100,1.684889759477536,5.0117650575103925,3.6746571872670106,472.0,4.373455286637771,3.3742457139741493,3.705734971979211,3.1526271427397274,3.627290417600663,3.076814539357939,,,,,,,,336.0,3.056414866204149,2.1240413224141,4.119248293739936,3.245224982585212,2.7061198863435427,2.0503969198332745,,,,,,,,66.0,3.3175934318401614,3.142531302549056,1.8043397857171308,1.5501720222912116,1.0634487253687013,0.9009456219824166,580.0,6.9678748582382575,6.6747221921770565,5.37566660174777,4.989832433641284,1.9998409180052115,1.7019930942613821,378.0,2.445901573257704,2.2373419214711956,1.1322274616101302,0.9813384468924486,0.988299363802331,0.851301596140459,27.0,0.10668215198735315,0.06896193833264441,1.7392690365672394,1.736769176967894,0.09321806421395802,0.07414633402403586,66.0,3.3175934318401614,3.142531302549056,1.8043397857171308,1.5501720222912116,1.0634487253687013,0.9009456219824166,,,,,,,,,,,,,,,131.0,4.1216508739601965,3.993923445113265,2.5235328424930565,2.3090336865774916,1.0181264368394738,0.8443030136696508,,,,,,,,141.0,1.8685386319464872,1.6078861210712794,1.1907821173151238,1.0180850887606498,1.1689199679796471,1.0397054972232747,141.0,1.8685386319464872,1.6078861210712794,1.1907821173151238,1.0180850887606498,1.1689199679796471,1.0397054972232747,,,,,,,,,,,,,,,336.0,3.056414866204149,2.1240413224141,4.119248293739936,3.245224982585212,2.7061198863435427,2.0503969198332745
